timestamp,errors,latency,traffic,average.cpuPercent_x,average.cpuPercent_y,average.memoryUsedPercent_x,average.memoryUsedPercent_y,tsr,apdex,cpu
2023-06-28T08:19:00Z,0.0,1.0009008085871318,166,40.315540073941186,16.69763637724665,35.41496888799679,35.350904924394484,100.0,0.84,0.0
2023-06-28T08:19:30Z,0.0,1.3107354306870964,157,39.25498133060625,15.646424205850815,35.38776261207012,35.377099223872605,100.0,0.84,0.0
2023-06-28T08:20:00Z,0.0,1.2161327109617346,170,37.51736008821989,15.957816289695172,35.42745550649003,35.44439147598019,100.0,0.86,0.0
2023-06-28T08:20:30Z,0.0,0.8143001134447057,139,35.28330954713798,15.057205762966648,35.38540412150409,35.37515054195103,100.0,0.89,0.0
2023-06-28T08:21:00Z,0.0,1.404471378016278,123,33.498090094936366,14.482027552474904,35.44034357018601,35.45201057139034,100.0,0.8,0.0
2023-06-28T08:21:30Z,0.0,1.0228934200371014,136,33.972392161632825,15.1669970225517,35.45569048574869,35.400843034925735,100.0,0.83,0.0
2023-06-28T08:22:00Z,0.0,0.9782332682955093,138,31.79220465119197,14.82483439883618,35.45967148400911,35.528142981399704,100.0,0.88,0.0
2023-06-28T08:22:30Z,0.0,0.7461750507354736,130,34.636715593396126,14.624093184424325,35.45492104911013,35.480320821624524,100.0,0.9,0.0
2023-06-28T08:23:00Z,0.0,0.7648410921295484,192,37.82964317625505,16.061075569095184,35.42624280744011,35.51338987019938,100.0,0.88,0.0
2023-06-28T08:23:30Z,0.0,0.7790374728296533,173,36.397592970578586,15.880772143047615,35.718344373076405,35.60323832463535,100.0,0.92,0.0
2023-06-28T08:24:00Z,0.0,1.8078444067637125,150,40.157250055505905,15.584229489928484,35.89311521477318,35.5344657433427,100.0,0.76,1.0
2023-06-28T08:24:30Z,0.0,1.0471151394002578,170,35.13498561600595,25.617748368106916,35.87521744948481,35.55570052187876,100.0,0.85,1.0
2023-06-28T08:25:00Z,0.0,1.24344195385237,148,73.77478337270676,26.296783417959848,36.097885721932286,35.76919409875552,100.0,0.79,1.0
2023-06-28T08:25:30Z,0.0,1.901669924517712,166,54.55899796506657,21.036096423417607,36.09530978188144,35.756640572728486,100.0,0.72,1.0
2023-06-28T08:26:00Z,0.0,1.191985309123993,216,47.46404730708492,16.72551851451262,35.98420982202596,35.640238190820284,100.0,0.81,0.0
2023-06-28T08:26:30Z,0.0,1.0458365370587606,205,42.253557240076624,16.35972584749063,35.89494680851064,35.769227552522416,100.0,0.85,0.0
2023-06-28T08:27:00Z,0.0,1.5381713042388092,185,45.00355367478689,16.472814220204853,35.94319550381373,35.751814866854005,100.0,0.83,0.0
2023-06-28T08:27:30Z,0.0,0.820639074151286,197,40.10724330355672,16.0118276926196,35.914023819082026,35.737680650341225,100.0,0.89,0.0
2023-06-28T08:28:00Z,0.0,0.9344254959197271,210,41.08999911274864,16.768303398179555,35.845058878629736,35.648292185200056,100.0,0.87,1.0
2023-06-28T08:28:30Z,0.0,1.159758438275555,127,57.665451912282585,26.588641444634145,35.96471463936839,35.71877090860431,100.0,0.84,1.0
2023-06-28T08:29:00Z,0.0,1.4091642906791286,133,58.57964054316355,24.81690596689189,36.20329854141576,35.90156229091395,100.0,0.76,1.0
2023-06-28T08:29:30Z,0.0,1.6298684080441792,132,51.12460165877702,20.409928047195002,36.10727786698782,35.855111735581424,100.0,0.73,1.0
2023-06-28T08:30:00Z,0.0,0.7424322986602783,150,33.924382374714384,14.338790642871416,35.97802923859227,35.86449551719524,100.0,0.87,0.0
2023-06-28T08:30:30Z,0.0,0.9185264951416424,224,40.29010156903212,16.951341075762247,35.947176502074136,35.82887561889469,100.0,0.89,0.0
2023-06-28T08:31:00Z,0.0,0.9475549678413235,196,42.65852062367695,16.03450163210179,35.86078214906999,35.788940184664796,100.0,0.9,0.0
2023-06-28T08:31:30Z,0.0,1.1149913000506024,215,39.95363175230964,16.170747623796412,35.841571323431026,35.8447996119363,100.0,0.87,0.0
2023-06-28T08:32:00Z,0.0,0.7858476602486547,197,43.16070971283832,16.996279377964676,35.95390070921986,35.8497005887863,100.0,0.88,1.0
2023-06-28T08:32:30Z,0.0,0.9514876222147525,206,59.7852692262156,32.123436242281045,36.08220426870066,35.97655727284893,100.0,0.87,1.0
2023-06-28T08:33:00Z,0.0,3.0232983841953507,166,60.31761039616645,21.85731238522358,36.188695972166464,36.061964739729696,100.0,0.52,1.0
2023-06-28T08:33:30Z,0.0,2.684247398698652,148,55.64357754082882,22.03560686703553,36.15876321423792,36.070361635220124,100.0,0.6,1.0
2023-06-28T08:34:00Z,0.0,0.7166387908673161,189,38.849482996552474,16.327942514557304,35.97116285293723,35.926167536464604,100.0,0.9,0.0
2023-06-28T08:34:30Z,0.0,1.147591437885468,187,38.73717438349659,15.510266671599558,36.019871537535124,35.970042151746284,100.0,0.84,0.0
2023-06-28T08:35:00Z,0.0,1.112289529168204,178,42.00439923693515,16.34946594109664,36.032316338819754,35.94455038137294,100.0,0.85,0.0
2023-06-28T08:35:30Z,0.0,1.328485576800128,179,40.58549696551176,15.864416589792475,36.019445002007224,35.858298206878096,100.0,0.85,0.0
2023-06-28T08:36:00Z,0.0,0.859942184554206,162,39.09948266990765,15.017210015656346,36.03317777331727,35.85893382844909,100.0,0.89,1.0
2023-06-28T08:36:30Z,0.0,1.0831911869165374,164,56.482283467466594,23.04041146725899,36.11481332798073,35.81074367723806,100.0,0.83,1.0
