timestamp,errors,latency,traffic,average.cpuPercent_x,average.cpuPercent_y,average.memoryUsedPercent_x,average.memoryUsedPercent_y,tsr,apdex,cpu
2023-06-27T11:52:00Z,0.0,1.230386298112195,198,55.0463151356252,12.09976198772631,51.53937508363441,26.371478991034383,100.0,0.81,0.0
2023-06-27T11:52:30Z,0.0,1.1713098476493293,183,51.1954762666006,11.013737569393655,51.609502542486275,26.22843904723672,100.0,0.84,0.0
2023-06-27T11:53:00Z,0.0,1.290898323059082,152,46.355970640865486,11.478857247859985,51.597007560551326,26.311730563361436,100.0,0.8,0.0
2023-06-27T11:53:30Z,0.0,2.6692935106705646,147,48.20802890829572,10.577820613095774,51.5459069316205,26.283069048574863,100.0,0.69,0.0
2023-06-27T11:54:00Z,0.0,1.4741101152944884,149,45.14663936070883,10.687704852970327,51.61406898166734,26.28910745349926,100.0,0.79,0.0
2023-06-27T11:54:30Z,0.0,1.3437349087483175,148,48.660366777830795,10.311347299374336,51.612170480396095,26.148735447611404,100.0,0.78,0.0
2023-06-27T11:55:00Z,0.0,1.7121199083328247,150,49.87723429765731,11.17095076219571,51.5988475177305,26.163154021142777,100.0,0.73,0.0
2023-06-27T11:55:30Z,0.0,1.8612182505925496,150,48.572913989383544,9.979244158111614,51.59261675364646,26.252207948615013,100.0,0.71,0.0
2023-06-27T11:56:00Z,0.0,1.9429007872291233,138,50.4663259355338,11.508187708462236,51.610564699585176,26.129390806904855,100.0,0.74,0.0
2023-06-27T11:56:30Z,0.0,1.7722487044172222,147,49.13366809189886,10.700463007622782,51.66779573129935,26.228840492439456,100.0,0.76,0.0
2023-06-27T11:57:00Z,0.0,1.6171090952999942,143,77.54965948588148,11.52402418139048,51.936011307373214,26.1411665328516,100.0,0.76,1.0
2023-06-27T11:57:30Z,0.0,2.8558412116506826,161,81.24120632414835,11.412540068219775,51.98061354208483,26.167988090458987,100.0,0.55,1.0
2023-06-27T11:58:00Z,0.0,2.1966687131811073,162,75.49389910444624,10.85950970271619,51.91809681520139,26.25119597216646,100.0,0.7,1.0
2023-06-27T11:58:30Z,0.0,1.1710857029618889,174,51.32167021712422,11.107605920232984,51.70609193095143,26.233699652080816,100.0,0.8,1.0
2023-06-27T11:59:00Z,0.0,2.1250716895814152,157,55.198957537916726,11.159030976007069,51.714421918908066,26.30484745082296,100.0,0.68,0.0
2023-06-27T11:59:30Z,0.0,1.46654550595717,176,48.66747906790565,11.935182645855198,51.646669677505685,26.139794928408936,100.0,0.79,0.0
2023-06-27T12:00:00Z,0.0,1.4302469991868543,186,49.54775574700688,10.539781757519725,51.69359694901646,26.25953432356484,100.0,0.81,0.0
2023-06-27T12:00:30Z,0.0,1.2042454897157298,298,68.26116491191613,12.442144738576433,51.72514385119765,26.064858490566042,100.0,0.83,0.0
2023-06-27T12:01:00Z,0.0,2.964902515041417,232,95.3931745276606,12.179293492440673,51.979894286096616,26.11239629332263,100.0,0.64,1.0
2023-06-27T12:01:30Z,0.0,4.12938725694697,188,79.38904216088346,11.42273778556791,52.021678040947414,26.23103171417102,100.0,0.41,1.0
2023-06-27T12:02:00Z,0.0,2.3558495422294237,221,68.62907400902742,11.466029790605305,51.99144419911681,26.267312324367726,100.0,0.64,1.0
2023-06-27T12:02:30Z,0.0,2.3232837748109247,228,64.63656741185204,11.613471893840194,51.738015188010166,26.301075538605645,100.0,0.69,1.0
2023-06-27T12:03:00Z,0.0,1.5406365313313224,176,55.20160711993321,11.514032419231034,51.686287300950085,26.206334470761416,100.0,0.76,0.0
2023-06-27T12:03:30Z,0.0,2.0903206230842906,146,47.23479106183665,10.721298938940812,51.68902214639369,26.324075003345374,100.0,0.72,0.0
2023-06-27T12:04:00Z,0.0,1.9176916136886135,132,51.83531097886794,11.206498063268086,51.628010839020476,26.179094741067843,100.0,0.73,0.0
2023-06-27T12:04:30Z,0.0,2.0714034061682853,152,63.42723496660178,10.207975691491873,51.84306837949953,26.226239462063422,100.0,0.73,0.0
2023-06-27T12:05:00Z,0.0,2.6459191118487877,131,86.70390348243741,10.929679570966298,52.0620734644721,26.29841596413756,100.0,0.63,1.0
2023-06-27T12:05:30Z,0.0,2.7110272826570454,132,72.53632898109207,10.334813869510873,52.01645925331193,26.12903117891074,100.0,0.6,1.0
2023-06-27T12:06:00Z,0.0,1.762813337975078,144,57.06818551714084,10.715535469596738,51.83509801953701,26.275985213435035,100.0,0.75,1.0
2023-06-27T12:06:30Z,0.0,1.9476596559797015,140,52.54198183576861,10.044923024622973,51.76881774387797,26.257234377090857,100.0,0.73,1.0
2023-06-27T12:07:00Z,0.0,1.687436773743428,142,49.064661230110566,11.948003873966586,51.65814431955038,26.151177572594673,100.0,0.75,0.0
2023-06-27T12:07:30Z,0.0,1.7976107384029187,190,57.73287428901571,10.95194372385636,51.65049177037335,26.164985614880237,100.0,0.72,0.0
2023-06-27T12:08:00Z,0.0,1.6985470820009039,178,53.79553814981452,11.545508537761874,51.6287300950087,26.184372072795398,100.0,0.76,0.0
2023-06-27T12:08:30Z,0.0,2.5424326145287717,165,64.72842987333088,11.76579376948432,51.73143315937375,26.25321156162184,100.0,0.65,0.0
2023-06-27T12:09:00Z,0.0,3.3017538573643934,146,94.49748851308753,11.133787683278392,52.08028067710424,26.245517195236186,100.0,0.55,1.0
