timestamp,errors,latency,traffic,average.cpuPercent_x,average.cpuPercent_y,average.memoryUsedPercent_x,average.memoryUsedPercent_y,tsr,apdex,cpu
2023-06-27T11:13:00Z,0.0,1.785777757622603,173,63.84809771678918,23.359260834729543,50.25892379231902,26.38879131540212,100.0,0.77,0.0
2023-06-27T11:13:30Z,0.0,1.1742127022500766,177,55.24285199301247,22.75112268267927,50.31599591864043,26.474215509166328,100.0,0.82,0.0
2023-06-27T11:14:00Z,0.0,1.460607282231363,178,62.285972773884,23.97583963734049,50.30549143583568,26.32698548106517,100.0,0.79,0.0
2023-06-27T11:14:30Z,0.0,1.2761698887173065,177,60.04969163324313,22.9451776254201,50.28671550916633,26.233356750970156,100.0,0.81,0.0
2023-06-27T11:15:00Z,0.0,1.6330143666267396,100,47.2618924531657,21.88580456483008,50.30703867255453,26.406898166733573,100.0,0.77,0.0
2023-06-27T11:15:30Z,0.0,1.1459798884679036,166,54.13836220207495,22.191620404024604,50.25771945671084,26.381916566305367,100.0,0.83,0.0
2023-06-27T11:16:00Z,0.0,1.0340017258764027,167,53.819917722034184,24.253173323132888,50.32007727820152,26.278569516927604,100.0,0.85,0.0
2023-06-27T11:16:30Z,0.0,1.3281205678597474,156,57.645321850003484,22.798891436195827,50.30908771577679,26.365448949551723,100.0,0.78,0.0
2023-06-27T11:17:00Z,0.0,1.6339942762407207,177,63.783358790074566,23.417352046525167,50.35113073732102,26.392554864177708,100.0,0.79,0.0
2023-06-27T11:17:30Z,0.0,1.544197116783279,167,60.300834655796244,23.133086061539817,50.303392211963065,26.43496587715777,100.0,0.77,0.0
2023-06-27T11:18:00Z,0.0,1.6550722599029541,180,59.37168725092985,23.21789445342212,50.31528502609394,26.325346246487356,100.0,0.75,1.0
2023-06-27T11:18:30Z,0.0,2.21770977822079,157,91.77423511332682,12.87867084909142,50.63041114679513,26.470953766894155,100.0,0.68,1.0
2023-06-27T11:19:00Z,0.0,2.385382389299797,165,73.91588216452593,10.495707393830713,50.62883881975111,26.41605613542085,100.0,0.67,1.0
2023-06-27T11:19:30Z,0.0,1.5758356675505638,160,69.92831315547683,9.789479701984646,50.561429479459385,26.27644520272983,100.0,0.76,1.0
2023-06-27T11:20:00Z,0.0,1.5006535434158597,169,50.15230873496885,10.550492873072631,50.3521176234444,26.32312157098889,100.0,0.77,0.0
2023-06-27T11:20:30Z,0.0,1.3751509162201279,174,46.778472357071394,11.155132745633113,50.325572059413894,26.294460056202325,100.0,0.81,0.0
2023-06-27T11:21:00Z,0.0,1.2472263440489768,160,52.96619916904523,11.808243347349292,50.31938311253847,26.28339522280209,100.0,0.8,0.0
2023-06-27T11:21:30Z,0.0,0.8595192851601067,182,46.889058606419646,10.659210442798498,50.255586779071315,26.202738190820288,100.0,0.87,0.0
2023-06-27T11:22:00Z,0.0,1.7506628203810306,171,51.88767660183334,11.394482915888824,50.125317810785496,26.15234845443597,100.0,0.73,1.0
2023-06-27T11:22:30Z,0.0,2.4701684591721516,245,71.47300584705006,12.670829405839362,50.4267362505018,26.291959387126994,100.0,0.8,1.0
2023-06-27T11:23:00Z,0.0,3.0392632864083455,157,86.13000431756372,18.923618046431027,51.72011742272179,26.390815268299207,100.0,0.54,1.0
2023-06-27T11:23:30Z,0.0,4.035744372204211,169,74.75212558308556,30.770834039001276,51.74177037334403,26.429195102368528,100.0,0.39,1.0
