timestamp,errors,latency,traffic,average.cpuPercent_x,average.cpuPercent_y,average.memoryUsedPercent_x,average.memoryUsedPercent_y,tsr,apdex,cpu
2023-06-28T08:58:00Z,0.0,1.0817338837517632,180,43.02630992050097,16.352530034135427,36.16411581694099,36.752207948615016,100.0,0.84,0.0
2023-06-28T08:58:30Z,0.0,1.2682838047423013,164,39.56445597419341,15.643219196861397,36.16674193764218,36.65678107854944,100.0,0.86,0.0
2023-06-28T08:59:00Z,0.0,1.2599440515041351,160,35.776213618456985,16.829106316683255,36.17706242472902,36.743351063829785,100.0,0.83,0.0
2023-06-28T08:59:30Z,0.0,1.1083067702008533,154,40.1047566433517,16.287763176992694,36.17165964137562,36.84819516927606,100.0,0.82,0.0
2023-06-28T09:00:00Z,0.0,1.0139164343858376,156,40.95603535680275,34.1433072185037,36.21881272581293,36.76862538471831,100.0,0.87,0.0
2023-06-28T09:00:30Z,0.0,1.0699737338643325,152,38.84383946037338,16.120922101598424,36.267002877023955,36.76096447209956,100.0,0.83,0.0
2023-06-28T09:01:00Z,0.0,0.9428313677127544,130,34.3140731346622,15.678086877166516,36.24068312591998,36.79854141576341,100.0,0.84,0.0
2023-06-28T09:01:30Z,0.0,0.8100457505662312,129,30.600025602086706,14.979716252229045,36.236777398635084,36.78682423390873,100.0,0.91,0.0
2023-06-28T09:02:00Z,0.0,0.9344158245406988,131,31.26056525051423,14.433419296986832,36.25292720460323,36.8767061421116,100.0,0.87,0.0
2023-06-28T09:02:30Z,0.0,1.3390024554344915,124,31.69284761171352,14.910106935889333,36.19506055131808,36.96708985681788,100.0,0.87,0.0
2023-06-28T09:03:00Z,0.0,0.8329767115188368,132,30.786215411348575,16.211728489387713,36.19547872340426,36.989286431152145,100.0,0.88,1.0
2023-06-28T09:03:30Z,0.0,2.487393104367786,216,73.73082432134704,34.01311748597422,36.42586645256256,37.017998126589056,100.0,0.6,1.0
2023-06-28T09:04:00Z,0.0,2.6242000213777175,198,59.70852005543926,23.510854372135668,36.45299745751371,37.01166700120433,100.0,0.63,1.0
2023-06-28T09:04:30Z,0.0,1.3505024898986113,217,52.64917866824137,17.724231569974126,36.364202796734915,37.051510437575274,100.0,0.77,1.0
2023-06-28T09:05:00Z,0.0,0.8639605440900999,223,45.265323029421495,18.119217145387918,36.26883447076141,37.04032015254918,100.0,0.88,0.0
2023-06-28T09:05:30Z,0.0,1.2511530846088856,222,47.44558874176934,16.286317005234174,36.19426602435434,37.00908269771176,100.0,0.85,0.0
