timestamp,errors,latency,traffic,average.cpuPercent_x,average.cpuPercent_y,average.memoryUsedPercent_x,average.memoryUsedPercent_y,tsr,apdex,cpu
2023-06-28T12:04:00Z,0.0,1.4729827873168453,186,49.902431030994684,17.25107201315947,36.4451023685267,38.72507694366386,100.0,0.77,0.0
2023-06-28T12:04:30Z,0.0,1.509350124900863,169,46.922113954530495,15.280056483440205,36.38965274989963,38.828658169409884,100.0,0.74,0.0
2023-06-28T12:05:00Z,0.0,1.5573012697103932,181,45.14217126117517,16.346854602093487,36.45290545965476,38.82488625719256,100.0,0.77,0.0
2023-06-28T12:05:30Z,0.0,2.2522958435795526,176,46.43849018844969,15.202835660749008,36.39109126187609,38.861350863107184,100.0,0.73,0.0
2023-06-28T12:06:00Z,0.0,1.5955986668463467,147,44.99068048989449,15.49494288166339,36.48851699451358,38.94010939381774,100.0,0.8,0.0
2023-06-28T12:06:30Z,0.0,1.5023081521041521,131,35.20391759707889,15.321423548567909,36.551368259065974,38.92030476381641,100.0,0.82,0.0
2023-06-28T12:07:00Z,0.0,1.3284391266959055,140,38.723329802447275,14.76704121175954,36.47129666800482,38.759015790177976,100.0,0.8,0.0
2023-06-28T12:07:30Z,0.0,1.6616206416377315,135,40.60867699447547,14.380206784235954,36.42422721798475,38.73488726080557,100.0,0.74,0.0
2023-06-28T12:08:00Z,0.0,1.6244237947125806,141,38.878951410827746,20.477254417308192,36.52079987956644,38.89121671350194,100.0,0.79,1.0
2023-06-28T12:08:30Z,0.0,2.14255898579573,156,77.75838317729556,29.053396911848264,36.65523384183059,38.887653887327716,100.0,0.65,1.0
2023-06-28T12:09:00Z,0.0,2.5228747834254355,137,58.50312831527015,22.894567945701855,36.68383681252509,38.97503512645524,100.0,0.7,1.0
2023-06-28T12:09:30Z,0.0,2.124585637472626,133,55.21008999355024,15.625306067073993,36.67421885454302,38.7427154422588,100.0,0.7,1.0
2023-06-28T12:10:00Z,0.0,1.53408728946339,154,41.6941792161869,16.039705675527006,36.458090793523354,38.83565837013248,100.0,0.79,0.0
2023-06-28T12:10:30Z,0.0,2.6952262203188706,137,44.34705709974073,15.162063257325812,36.477669610598156,38.86274755787502,100.0,0.64,0.0
2023-06-28T12:11:00Z,0.0,1.6687803325882877,166,45.7422056488594,16.35570349149715,36.52734845443597,38.720627592666936,100.0,0.77,0.0
2023-06-28T12:11:30Z,0.0,1.5312204928625197,168,43.73835153990461,23.132775295574096,36.55943898032918,38.71743275792854,100.0,0.76,0.0
2023-06-28T12:12:00Z,0.0,1.7284883470148653,148,78.56652907874027,28.04715156318314,36.713660845711225,38.85406630536598,100.0,0.71,1.0
2023-06-28T12:12:30Z,0.0,1.661462495911796,159,61.48890153971172,22.092728472464007,36.7314164324903,38.89257159106115,100.0,0.76,1.0
2023-06-28T12:13:00Z,0.0,2.336806305356928,148,46.26182094667096,15.322491485883225,36.622557875016724,38.77210457647531,100.0,0.7,1.0
2023-06-28T12:13:30Z,0.0,1.3798741842681617,227,47.32936396357022,16.806791105751714,36.52146895490432,38.726808176100626,100.0,0.8,1.0
2023-06-28T12:14:00Z,0.0,2.6640613558648645,174,50.23382850569746,16.750429824939737,36.68765054195102,38.78556971765021,100.0,0.67,0.0
2023-06-28T12:14:30Z,0.0,1.1447390287660706,197,44.758365885993385,16.909629692257358,37.29967884383782,38.718018198849194,100.0,0.82,0.0
2023-06-28T12:15:00Z,0.0,1.7168515489456502,188,48.24283221291615,16.54223209064705,37.30295731299344,38.82225177304964,100.0,0.74,0.0
2023-06-28T12:15:30Z,0.0,1.2952164140078102,202,47.39514508390028,22.693391664974225,37.33954737053392,38.868024889602566,100.0,0.8,0.0
2023-06-28T12:16:00Z,0.0,2.4993769925021563,169,77.377453843516,25.736438218187953,37.52932222668273,39.00569550381373,100.0,0.57,1.0
2023-06-28T12:16:30Z,0.0,3.4400010146791975,126,59.82295941464841,24.23690656138251,37.59642211963067,39.08719724340961,100.0,0.48,1.0
2023-06-28T12:17:00Z,0.0,2.1110320108650376,137,51.82883354754608,15.525728009749509,37.47758597618092,38.99352669610598,100.0,0.68,1.0
2023-06-28T12:17:30Z,0.0,1.3461431643206203,167,38.06918344856421,15.038702310066299,37.38867422721799,38.88823932824836,100.0,0.84,1.0
2023-06-28T12:18:00Z,0.0,2.0103752853201446,139,42.66115538977219,14.438677809110814,37.395774789241266,38.831727552522416,100.0,0.74,0.0
2023-06-28T12:18:30Z,0.0,1.9849080319027248,139,44.68573256031676,16.015441189270785,37.35301251170882,38.93627893750837,100.0,0.71,0.0
2023-06-28T12:19:00Z,0.0,1.4024882612664715,153,41.381349006638736,15.145860249072491,37.330999933092464,38.92628462464874,100.0,0.79,0.0
2023-06-28T12:19:30Z,0.0,2.294089938854349,145,44.460207072485225,20.327866621226306,37.36271410410812,38.968996721530836,100.0,0.72,0.0
2023-06-28T12:20:00Z,0.0,2.4143296291953638,133,80.00591106745098,26.577738963071614,37.578775257594,39.02503178107855,100.0,0.62,1.0
2023-06-28T12:20:30Z,0.0,1.7873927395919273,145,59.880112537325324,23.545898735378287,37.58943028234979,38.95008697979392,100.0,0.79,1.0
2023-06-28T12:21:00Z,0.0,1.965668583617491,136,50.053941591119376,15.439366282271743,37.548123243677246,38.99256490030777,100.0,0.72,1.0
2023-06-28T12:21:30Z,0.0,2.3510900590870834,148,41.51927905216132,15.208304413732423,37.407793054997995,38.988023551451896,100.0,0.7,1.0
2023-06-28T12:22:00Z,0.0,1.8493248685433046,137,43.3645840783442,14.786164833749533,37.377375217449476,38.95565703198181,100.0,0.77,0.0
2023-06-28T12:22:30Z,0.0,2.0758678977992258,147,44.91797972229469,15.397565050680685,37.42211126722869,38.94763649136893,100.0,0.7,0.0
2023-06-28T12:23:00Z,0.0,1.2965458091214406,139,42.86801002317816,14.673048025556499,37.46693095142513,38.897631473303896,100.0,0.79,0.0
2023-06-28T12:23:30Z,0.0,2.2019513947623115,140,41.496951827270685,18.38361444035091,37.441347183192825,38.864428609661445,100.0,0.69,0.0
2023-06-28T12:24:00Z,0.0,2.980973039354597,126,79.01517892106172,30.406787403120337,37.637787702395286,38.90985046166198,100.0,0.6,1.0
2023-06-28T12:24:30Z,0.0,2.6485590443891636,136,58.84846087386121,21.70927687784356,37.68198012846246,38.901252843570184,100.0,0.63,1.0
2023-06-28T12:25:00Z,0.0,1.1901504667542822,139,47.01911113294918,15.289832643755608,37.53761039743075,38.831016659975916,100.0,0.81,1.0
2023-06-28T12:25:30Z,0.0,1.6484675871445829,149,42.89485055294933,14.95657779488581,37.394068647129664,38.75537769302823,100.0,0.76,1.0
2023-06-28T12:26:00Z,0.0,1.6191679631878515,167,76.18969884887653,29.688191384386872,37.64825873143317,38.850921651277936,100.0,0.78,1.0
2023-06-28T12:26:30Z,0.0,3.1527252760198383,144,61.16111588713135,24.921741282926167,37.70279673491235,38.948548106516796,100.0,0.62,1.0
2023-06-28T12:27:00Z,0.0,3.4158591098785402,125,56.707442693753165,17.850803632709443,37.62631306035059,38.897815469021815,100.0,0.55,1.0
2023-06-28T12:27:30Z,0.0,1.9624562467399396,152,44.43296644787353,14.544010914121685,37.49064967215309,38.89268031580357,100.0,0.72,0.0
2023-06-28T12:28:00Z,0.0,1.6191750500826227,149,45.23928972439202,15.152504606588105,37.46984142914492,38.6597501003613,100.0,0.78,0.0
2023-06-28T12:28:30Z,0.0,1.3369797227230478,188,42.768426549101235,14.569891870327224,37.44853974307507,38.78502609393818,100.0,0.82,0.0
2023-06-28T12:29:00Z,0.0,1.4693656736384324,183,46.25309306304834,16.01691462828402,37.43426334805299,38.788120567375884,100.0,0.77,0.0
2023-06-28T12:29:30Z,0.0,1.8247491281632093,171,48.12663897584266,24.483645804202627,37.39248795664392,38.929755452964,100.0,0.76,0.0
2023-06-28T12:30:00Z,0.0,3.223579165394321,163,76.34498376599407,26.442532423092562,37.62451492038003,39.03263414960525,100.0,0.6,1.0
2023-06-28T12:30:30Z,0.0,2.2752543570082864,162,65.68938463779098,22.70767214249541,37.708659507560554,39.03006657299612,100.0,0.69,1.0
2023-06-28T12:31:00Z,0.0,1.9106313885942017,177,60.579222447833835,16.294755912181078,37.56141275257594,38.84781045095678,100.0,0.72,1.0
