timestamp,errors,latency,traffic,average.cpuPercent_x,average.cpuPercent_y,average.memoryUsedPercent_x,average.memoryUsedPercent_y,tsr,apdex,io
2023-06-30T07:48:00Z,0.0,0.6353281439652089,229,32.93250127242035,25.48819960694492,54.29619965208082,37.203382175833,100.0,0.94,0.0
2023-06-30T07:48:30Z,0.0,0.911058305323809,174,32.720539364086775,23.605128885750176,54.33648635086311,37.389117489629335,100.0,0.89,0.0
2023-06-30T07:49:00Z,0.0,0.8700428249167024,139,27.366824453635726,20.88658937919551,54.292569918372806,37.28035093001472,100.0,0.88,0.0
2023-06-30T07:49:30Z,0.0,0.7278792579678723,137,25.83596497749073,20.048658911547076,54.25710056202329,37.438980329185064,100.0,0.91,0.0
2023-06-30T07:50:00Z,0.0,0.7775734300966616,135,25.52752300763022,20.60389166587611,54.254039542352466,37.27372708416968,100.0,0.91,0.0
2023-06-30T07:50:30Z,0.0,0.8912574010537871,141,27.73671864215325,19.213871667535912,54.241193295865116,37.420848387528444,100.0,0.88,0.0
2023-06-30T07:51:00Z,0.0,0.6803385347690223,265,31.601568712594794,26.917599593236787,54.17988926803159,37.361409407199254,100.0,0.95,0.0
2023-06-30T07:51:30Z,0.0,0.9790294195476331,190,29.41150457823008,22.549533022650746,54.201851665997594,37.5232001873411,100.0,0.9,0.0
2023-06-30T07:52:00Z,0.0,1.0467405615692928,193,30.919573401233993,23.564582416530317,54.24340124448014,37.345853405593466,100.0,0.9,0.0
2023-06-30T07:52:30Z,0.0,0.8647706014504705,193,28.494275797578847,25.173714683156874,54.344816338819754,37.36731399705607,100.0,0.89,0.0
2023-06-30T07:53:00Z,0.0,0.9619668704360279,201,32.46527638038536,24.983536587831214,54.31770206075205,37.307205941389,100.0,0.87,1.0
2023-06-30T07:53:30Z,0.0,0.7982562544265231,207,46.380909580418255,28.391182425938638,54.254875886524815,37.25572895758062,100.0,0.87,1.0
2023-06-30T07:54:00Z,0.0,0.9059364374946145,204,76.62396719440441,56.603345712829956,54.541574668807705,37.28494245952094,100.0,0.88,1.0
2023-06-30T07:54:30Z,0.0,0.8029897224903106,200,69.66103289862293,57.179693875890955,54.538931821223066,37.48052990766761,100.0,0.89,1.0
2023-06-30T07:55:00Z,0.0,0.9778224041587428,209,38.2340462901727,28.14946785892351,54.358423658503945,37.171634551050445,100.0,0.89,0.0
2023-06-30T07:55:30Z,0.0,0.8727909047805255,201,30.16278441074718,24.37904257608821,54.38540412150409,37.34084370400107,100.0,0.91,0.0
2023-06-30T07:56:00Z,0.0,1.2310035357992333,166,30.097727638949067,24.80315358274973,54.3787300950087,37.25457480262278,100.0,0.9,0.0
2023-06-30T07:56:30Z,0.0,1.126745334590774,166,31.14036693819712,24.81419141073955,54.32524588518668,37.254156630536606,100.0,0.85,0.0
2023-06-30T07:57:00Z,0.0,0.9599984166044626,161,29.34162123003259,21.550241912240413,54.3517245416834,37.38964438645792,100.0,0.84,1.0
2023-06-30T07:57:30Z,0.0,1.048428978238787,175,33.08292290160348,30.277154954922825,54.292996453900706,37.3053241670012,100.0,0.87,1.0
2023-06-30T07:58:00Z,0.0,0.7538045045101281,165,79.04271874969665,69.82685868084873,54.47060250234176,37.34716646594407,100.0,0.87,1.0
2023-06-30T07:58:30Z,0.0,0.7534107138791423,254,89.65230193175442,69.68147576597441,54.643274120165934,37.388774588518665,100.0,0.9,1.0
2023-06-30T07:59:00Z,0.0,0.9232390408024125,223,64.67135389168472,28.535906401093573,54.52876187608725,37.43214739729693,100.0,0.91,0.0
