timestamp,errors,latency,traffic,average.cpuPercent_x,average.cpuPercent_y,average.memoryUsedPercent_x,average.memoryUsedPercent_y,tsr,apdex,io
2023-06-30T15:12:00Z,0.0,0.916960579803191,166,28.36810230167818,22.844141082632216,54.900081961728894,37.76144955171953,100.0,0.88,0.0
2023-06-30T15:12:30Z,0.0,0.9930438185049817,153,29.275179550954693,22.331205222168347,54.965366987822826,37.85130636959722,100.0,0.86,0.0
2023-06-30T15:13:00Z,0.0,1.0602994228338267,154,27.31562588915625,23.767573674543282,54.88134785226816,37.768232302957315,100.0,0.9,0.0
2023-06-30T15:13:30Z,0.0,0.7808489062755405,233,31.93652912459784,24.97105469020359,54.90622072795396,37.81378797002542,100.0,0.92,0.0
2023-06-30T15:14:00Z,0.0,0.7508019540368057,205,34.141816332372024,23.73131857066331,54.97969356349525,37.794284423926136,100.0,0.91,0.0
2023-06-30T15:14:30Z,0.0,0.6896452765533889,207,32.631167386575136,23.525838327646827,54.91883279807306,37.827470560685136,100.0,0.92,0.0
2023-06-30T15:15:00Z,0.0,0.6800513020101583,212,33.10103901761713,25.207132265821723,54.929872541148136,37.89655258932155,100.0,0.9,0.0
2023-06-30T15:15:30Z,0.0,0.75995348604714,205,33.504296267602484,25.548714197404554,54.96877927204603,37.928484209822024,100.0,0.9,0.0
2023-06-30T15:16:00Z,0.0,0.8903828659696442,209,30.61283785690632,24.08341006162392,54.93290847049377,37.89632677639502,100.0,0.89,0.0
2023-06-30T15:16:30Z,0.0,0.7736752300618965,214,32.870127250907856,25.51386953093623,54.91274421249833,37.94832229359026,100.0,0.92,0.0
2023-06-30T15:17:00Z,0.0,1.3744124007225036,200,32.70209096882419,25.98463153304129,54.94359694901647,37.88797169811321,100.0,0.86,1.0
2023-06-30T15:17:30Z,0.0,1.0647655944434964,196,82.30727926559547,54.03364415770992,55.228271778402245,37.84143750836344,100.0,0.84,1.0
2023-06-30T15:18:00Z,0.0,0.7630125919235087,214,69.39021240063832,62.1224680125471,55.2179847450823,37.86493877960659,100.0,0.89,1.0
2023-06-30T15:18:30Z,0.0,1.4534247694788753,185,51.786519867027486,36.30403523470172,55.0405041482671,37.89225378027566,100.0,0.82,1.0
2023-06-30T15:19:00Z,0.0,0.7929047632982387,187,31.615621326683897,24.967486161000878,54.915821959052586,37.84502542486283,100.0,0.87,0.0
2023-06-30T15:19:30Z,0.0,0.46978745386772547,194,30.917414710593103,22.339114865742797,54.9040629599893,37.85930181988491,100.0,0.95,0.0
2023-06-30T15:20:00Z,0.0,1.4146934964440085,176,33.07806360970238,24.678455873112558,54.981458249698925,37.929563093804354,100.0,0.82,0.0
