timestamp,errors,latency,traffic,average.cpuPercent_x,average.cpuPercent_y,average.memoryUsedPercent_x,average.memoryUsedPercent_y,tsr,apdex,io
2023-06-30T17:41:00Z,0.0,1.0707076077277844,208,35.23934552564614,25.86810001258985,55.180658704670144,37.96700622240064,100.0,0.83,0.0
2023-06-30T17:41:30Z,0.0,1.617320568367625,209,36.566340735888,25.70193024773847,55.20741335474374,37.92656898166733,100.0,0.81,0.0
2023-06-30T17:42:00Z,0.0,1.2753229307573895,172,35.68557687869241,25.33723640768173,55.15707379900977,37.96285795530577,100.0,0.82,0.0
2023-06-30T17:42:30Z,0.0,1.2276818752288818,187,32.18273684386305,22.416428066951894,55.2312408002141,37.961293991703464,100.0,0.87,0.0
2023-06-30T17:43:00Z,0.0,1.3471340050642517,174,35.25980314787238,23.66414005155373,55.16424963200856,37.98989696239797,100.0,0.8,0.0
2023-06-30T17:43:30Z,0.0,1.3158988858876604,178,35.03567603607258,25.653953699706108,55.248837481600425,38.050849725679114,100.0,0.77,0.0
2023-06-30T17:44:00Z,0.0,1.1850582374615615,178,33.832412415823086,25.708963224977698,55.185526227753236,38.05924662116954,100.0,0.82,0.0
2023-06-30T17:44:30Z,0.0,0.9514760532598386,174,30.368123696710388,23.373283162181746,55.09605412819483,37.91859025826308,100.0,0.84,0.0
2023-06-30T17:45:00Z,0.0,1.147445740469967,166,36.5993029123177,25.131393544997234,55.087523417636824,38.012419710959456,100.0,0.81,0.0
2023-06-30T17:45:30Z,0.0,1.1061485154288155,168,34.582638587186175,25.17423687016074,55.21085909273384,38.102468887996785,100.0,0.84,0.0
2023-06-30T17:46:00Z,0.0,1.144635418827614,178,32.46170080085214,21.849263373718347,55.11095778134618,37.9711126722869,100.0,0.81,1.0
2023-06-30T17:46:30Z,0.0,1.5998470118788422,183,78.6506822226286,59.92775030089749,55.433878629733705,38.179211829251976,100.0,0.78,1.0
2023-06-30T17:47:00Z,0.0,1.6740075231908442,182,71.42276032013056,55.50284567968247,55.46429646728222,38.12533453766894,100.0,0.77,1.0
2023-06-30T17:47:30Z,0.0,1.2017500753233419,169,54.02574433728153,32.866517567377564,55.39881908202864,38.048951224407865,100.0,0.8,1.0
2023-06-30T17:48:00Z,0.0,1.0948429149250651,172,34.89823695854762,24.24171358648057,55.319709286765686,38.09258329987957,100.0,0.87,0.0
2023-06-30T17:48:30Z,0.0,1.0944290112967443,198,36.883280575806786,23.397381074651218,55.24040713234311,38.135420848387525,100.0,0.84,0.0
2023-06-30T17:49:00Z,0.0,1.3471433877944947,190,33.79482553980745,26.494311536439778,55.21330121771712,38.0140338552121,100.0,0.8,0.0
2023-06-30T17:49:30Z,0.0,1.5561829631248216,178,45.29192259329769,30.36390720820879,55.234477452161116,38.031647263481865,100.0,0.75,0.0
2023-06-30T17:50:00Z,0.0,1.7291139557374922,179,90.09288754983487,65.36973910659822,55.51493710691824,38.18458115883848,100.0,0.78,1.0
2023-06-30T17:50:30Z,0.0,1.6031187415122985,180,90.87201803178816,75.53443839187274,55.53475846380302,38.05163588920112,100.0,0.74,1.0
2023-06-30T17:51:00Z,0.0,1.9353581562376858,171,52.235293425039494,38.7458494195003,55.29744580489763,38.10118091797136,100.0,0.73,1.0
2023-06-30T17:51:30Z,0.0,1.6280776463056865,190,35.98392820581496,26.205967880900076,55.313252709755126,38.16659139569115,100.0,0.76,1.0
2023-06-30T17:52:00Z,0.0,1.5069754475897008,176,36.7386590801049,25.460870692879197,55.20672755252241,38.06203164726349,100.0,0.78,0.0
2023-06-30T17:52:30Z,0.0,1.0232144793948612,185,34.90758276042551,24.7147906935252,55.20442760604845,38.095050515188014,100.0,0.84,0.0
2023-06-30T17:53:00Z,0.0,1.4355187128975753,191,36.281369485452075,25.063449231183952,55.216537869664116,38.18323464472099,100.0,0.81,0.0
2023-06-30T17:53:30Z,0.0,1.1578437104282608,166,30.980152584380132,32.576018047331566,55.277214639368395,38.107436772380574,100.0,0.83,0.0
2023-06-30T17:54:00Z,0.0,1.9784064515431723,150,85.55340576252063,61.17120982703716,55.53332831526831,38.1624849458049,100.0,0.77,1.0
2023-06-30T17:54:30Z,0.0,1.8151288258062828,148,74.9999730120786,64.55494194880517,55.469715977519066,38.11288973638432,100.0,0.72,1.0
2023-06-30T17:55:00Z,0.0,1.5102756138505606,145,49.12315311415526,24.494209594110316,55.425523551451896,38.08079084704938,100.0,0.76,1.0
2023-06-30T17:55:30Z,0.0,1.6681592864279422,161,33.16149721394502,25.528281602674124,55.352284892278874,38.042260471029046,100.0,0.78,1.0
2023-06-30T17:56:00Z,0.0,1.0402381868645696,202,33.835984186879834,22.643422035432906,55.28672387260806,38.040587782684334,100.0,0.86,0.0
2023-06-30T17:56:30Z,0.0,1.1774542915821076,200,34.920118278027765,25.870379953046193,55.32379900976849,37.96916399036531,100.0,0.82,0.0
2023-06-30T17:57:00Z,0.0,1.308372163772583,190,33.703945932005404,24.949029246619887,55.38606483340024,37.95021243141978,100.0,0.85,0.0
2023-06-30T17:57:30Z,0.0,1.3059503652563142,201,32.3229776421014,30.920250442196785,55.314741402381905,37.947678308577544,100.0,0.81,0.0
2023-06-30T17:58:00Z,0.0,1.7834282612258738,176,81.30528195324806,68.61131898432843,55.539868526696104,37.98451926936973,100.0,0.8,1.0
2023-06-30T17:58:30Z,0.0,2.6091297319379905,177,81.78607568138874,70.90657812798639,55.50559514251305,38.030601833266424,100.0,0.63,1.0
2023-06-30T17:59:00Z,0.0,1.8835127596952477,147,61.122968472197755,30.429299533888585,55.41726883447077,38.01218553459119,100.0,0.74,1.0
2023-06-30T17:59:30Z,0.0,1.905008105573983,145,32.37100739733091,26.95525026039411,55.31852167804095,37.960064565770104,100.0,0.7,1.0
2023-06-30T18:00:00Z,0.0,0.9929641871616758,145,34.90643129829463,24.09273537248106,55.28521845309782,38.076567308978994,100.0,0.83,0.0
2023-06-30T18:00:30Z,0.0,1.443337040658323,161,31.74214999649549,23.466156570697276,55.273517998126586,37.961586712163786,100.0,0.79,0.0
2023-06-30T18:01:00Z,0.0,1.6101581391166238,170,36.481027164065694,25.344661325812883,55.37485782149071,37.929429278736784,100.0,0.76,0.0
2023-06-30T18:01:30Z,0.0,1.764028583581631,208,38.54161576251739,29.951806223412543,55.467834203131275,38.126204335608186,100.0,0.79,0.0
2023-06-30T18:02:00Z,0.0,1.537116381391209,199,86.48000551336331,59.30834365591892,55.626195972166464,38.2035243543423,100.0,0.77,1.0
2023-06-30T18:02:30Z,0.0,1.6588128843615133,186,77.69693206259336,64.26962657270882,55.61918740800215,38.17875183995718,100.0,0.79,1.0
2023-06-30T18:03:00Z,0.0,2.179212728337427,199,51.54798825876296,32.00996542398136,55.46272414023818,38.07328047638165,100.0,0.72,1.0
2023-06-30T18:03:30Z,0.0,1.9870561877886455,180,35.16877817771224,28.87286737987877,55.431729225210766,38.01238625719257,100.0,0.76,1.0
2023-06-30T18:04:00Z,0.0,1.4553004252283197,190,84.71564818999587,60.55927748568708,55.54563093804362,38.133856884785224,100.0,0.78,1.0
2023-06-30T18:04:30Z,0.0,1.8130938935279846,200,70.11734408948969,61.14311269416913,55.645674427940584,38.14687876354878,100.0,0.73,1.0
2023-06-30T18:05:00Z,0.0,1.1980935089366953,194,53.33604665341457,31.13439388141965,55.464321557607384,38.05610196708149,100.0,0.81,1.0
2023-06-30T18:05:30Z,0.0,1.5097088458446355,208,33.993694159722544,25.382018277917258,55.32246085909273,38.01246989160979,100.0,0.82,0.0
2023-06-30T18:06:00Z,0.0,0.9384852269800698,164,33.25388685392084,25.49235320545412,55.39055600160578,37.99504884249966,100.0,0.85,0.0
